@id,@type,name,wheelchair,toilets:wheelchair,@lat,@lon
9077277563,node,,yes,,38.3661157,-0.4317070
9139958831,node,,yes,,38.3858062,-0.4908671
9139958841,node,,yes,,38.3858077,-0.4908357
9216873843,node,,yes,,38.3664510,-0.4985148
9216873847,node,,yes,,38.3664370,-0.4985745
9216873853,node,,yes,,38.3666997,-0.4993517
9216873854,node,,yes,,38.3667373,-0.4992720
9225025943,node,Joyería Marga Mira,yes,,38.3443873,-0.4918548
9392183566,node,,yes,,38.3761195,-0.5079078
9392183576,node,,yes,,38.3761803,-0.5077719
9404617440,node,,limited,,38.3768394,-0.5014375
9450432643,node,,yes,,38.3733210,-0.5058064
9450432645,node,,yes,,38.3733195,-0.5058443
9592716200,node,,yes,,38.3585314,-0.4857400
9592788971,node,Talleres D&D Eurotaller,yes,,38.3383915,-0.5197594
9723257537,node,,yes,,38.3733477,-0.4883914
9723257538,node,,yes,,38.3733564,-0.4883272
9899709476,node,MG Electricidad,yes,,38.3634421,-0.4935631
9984064394,node,,yes,,38.3729540,-0.5010583
9984064411,node,,yes,,38.3729680,-0.5009813
10013426601,node,,yes,,38.3726677,-0.5040067
10013426607,node,,yes,,38.3726741,-0.5039292
10013537123,node,,yes,,38.3681292,-0.4975173
10013537125,node,,yes,,38.3682010,-0.4975418
10108728699,node,CIM Formación Alicante,yes,,38.3488762,-0.4914931
10110148271,node,Marel Mujer,yes,,38.3450531,-0.4887736
10110148272,node,PC Box,yes,,38.3449400,-0.4886938
10110162747,node,Ulanka,yes,,38.3434080,-0.4893328
10110162748,node,Punto Roma,yes,,38.3434217,-0.4892289
10112339671,node,Farmacia del Teatro,yes,,38.3456448,-0.4864910
10113636332,node,Urgències,yes,,38.3527883,-0.4758436
10113636333,node,Hospital de Dia,yes,,38.3527772,-0.4764815
10113636334,node,Radiología,yes,,38.3523711,-0.4757895
10128875105,node,radioterapia,yes,,38.3524669,-0.4762525
10159217071,node,,yes,,38.3396794,-0.4926052
10159217072,node,,yes,,38.3406968,-0.4904390
10236490173,node,BitBase,no,,38.3429753,-0.4882036
10294164918,node,Sabor Marvá,no,,38.3482892,-0.4926235
10585175707,node,consultes externes,yes,,38.3642271,-0.4856023
10585187847,node,ONCE,yes,,38.3637914,-0.4845753
10607099670,node,Casa Susi,no,,38.3628660,-0.4834420
10607145123,node,,yes,,38.3634465,-0.4876538
10620739372,node,,yes,,38.3679768,-0.4954401
10620739373,node,,yes,,38.3679157,-0.4954210
10794054261,node,,yes,,38.3471988,-0.4762450
10905557047,node,,yes,,38.3670539,-0.4915553
10905557063,node,,yes,,38.3670101,-0.4917890
10907342916,node,,yes,,38.3660918,-0.4907500
10914769161,node,Alacant Terminal,yes,,38.3449804,-0.4960610
10982109897,node,Dua Clinic,yes,,38.3701775,-0.4144339
11239844440,node,,yes,,38.2869210,-0.5205546
11239844441,node,,yes,,38.2861285,-0.5206632
11239844442,node,,yes,,38.2845511,-0.5207021
11239844443,node,,yes,,38.2852707,-0.5204962
11239844444,node,,yes,,38.2786892,-0.5202194
11337275890,node,,yes,,38.3725212,-0.4876876
11337275891,node,,yes,,38.3724534,-0.4876701
11337275896,node,,yes,,38.3722023,-0.4891757
11337275898,node,,yes,,38.3721611,-0.4891620
11367177140,node,,yes,,38.3772195,-0.4878359
11367177141,node,,yes,,38.3772421,-0.4877585
11436643471,node,,yes,,38.3715058,-0.4920327
11458894905,node,,yes,,38.3721055,-0.4960139
11458894906,node,,yes,,38.3721474,-0.4960288
11466402226,node,,yes,,38.3677685,-0.4962164
11466402227,node,,yes,,38.3678203,-0.4962348
11466402248,node,,yes,,38.3678696,-0.4956560
11466402249,node,,yes,,38.3679328,-0.4956768
11480653687,node,,yes,,38.3760159,-0.4992951
11480653690,node,,yes,,38.3760592,-0.4990539
11488406154,node,,yes,,38.3748064,-0.4988851
11488424474,node,,yes,,38.3747213,-0.4988553
11492423916,node,,limited,,38.3769018,-0.5014603
11507864601,node,,no,,38.3788153,-0.5023503
11507864602,node,,no,,38.3788329,-0.5022718
11542993467,node,,yes,,38.3665302,-0.4915339
11553960795,node,,yes,,38.3747410,-0.4808852
11553960796,node,,yes,,38.3746440,-0.4808848
11882287051,node,Aromas Artesanales,yes,,38.3545628,-0.4717984
11970147914,node,Vincent's,no,,38.3442686,-0.4918454
12073177044,node,R. Altamira,yes,,38.3443553,-0.4828569
12077040819,node,Villafranqueza-Iglesia,yes,,38.3866462,-0.4910360
12090500063,node,Pío XII,yes,,38.3557582,-0.4801644
12090586996,node,Gascuñana,no,,38.3750141,-0.4881030
12152093128,node,,yes,,38.3752476,-0.5013212
12154071634,node,,yes,,38.3766931,-0.5015397
12154071636,node,,yes,,38.3766783,-0.5016209
12154071639,node,,yes,,38.3769669,-0.5017200
12154071641,node,,yes,,38.3769855,-0.5016374
12187407359,node,,yes,,38.3657822,-0.4929205
12187407360,node,,yes,,38.3657572,-0.4929795
12187407365,node,,yes,,38.3657782,-0.4930383
12187407366,node,,yes,,38.3658170,-0.4930705
12198519066,node,Consulado Británico,no,,38.3457204,-0.4837505
12229200677,node,,yes,,38.3663670,-0.4936854
12229200678,node,,yes,,38.3663201,-0.4936459
12231909186,node,,yes,,38.3662142,-0.4949674
12234860296,node,,yes,,38.3664506,-0.4950886
12235138115,node,,yes,,38.3663502,-0.4934112
12235138116,node,,yes,,38.3663728,-0.4933642
12241243608,node,Aires Burger Bar,limited,,38.3476690,-0.4850115
12241243609,node,,no,,38.3477015,-0.4850363
12248762299,node,,yes,,38.3660301,-0.4956609
12248768801,node,,yes,,38.3659668,-0.4956379
12252810189,node,,yes,,38.3660643,-0.4941863
12255237938,node,,yes,,38.3656291,-0.4934698
12258428705,node,,yes,,38.3654926,-0.4937667
12280796621,node,,yes,,38.3652842,-0.4942146
12280796623,node,,yes,,38.3652409,-0.4941801
12347933438,node,,yes,,38.3653008,-0.4942730
12409428711,node,Carrefour Express,yes,,38.3857389,-0.4498632
12409442781,node,KFC,yes,,38.3712826,-0.4572116
12484793065,node,Cafetea,yes,,38.3595678,-0.4831337
12509856281,node,,yes,,38.3680295,-0.4855454
12525359299,node,,yes,,38.3713581,-0.4977039
12525411602,node,,yes,,38.3713967,-0.4975151
12529843087,node,,yes,,38.3758980,-0.4973271
12529843088,node,,yes,,38.3759617,-0.4973392
12529843091,node,,yes,,38.3761775,-0.4953317
12529843092,node,,yes,,38.3761165,-0.4953206
12534212285,node,mileljos,yes,no,38.3416311,-0.4923839
12547052751,node,,yes,,38.3766797,-0.4899616
12547052752,node,,yes,,38.3767436,-0.4899717
12554111149,node,,yes,,38.3735351,-0.4878989
12554111150,node,,yes,,38.3734385,-0.4878804
12554266160,node,,yes,,38.3735423,-0.4880619
12554266161,node,,yes,,38.3735586,-0.4879320
12554412624,node,,yes,,38.3735110,-0.4880875
12554412625,node,,yes,,38.3734172,-0.4880657
12565560853,node,,yes,,38.3734786,-0.4883259
12565560854,node,,yes,,38.3733836,-0.4883075
12565560858,node,,yes,,38.3734336,-0.4886788
12565560859,node,,yes,,38.3733353,-0.4886541
12565718717,node,,yes,,38.3738536,-0.4879742
12565718718,node,,yes,,38.3737820,-0.4879594
12571879873,node,,yes,,38.3725364,-0.4878547
12571879874,node,,yes,,38.3725538,-0.4877258
12590746230,node,,yes,,38.3724598,-0.4882002
12590746231,node,,yes,,38.3724709,-0.4881376
12590746240,node,,yes,,38.3711087,-0.4879262
12590746246,node,,yes,,38.3711173,-0.4878780
12593642053,node,,yes,,38.3709287,-0.4878230
12593642054,node,,yes,,38.3709188,-0.4878873
12606313005,node,,yes,,38.3708842,-0.4889962
12606313006,node,,yes,,38.3708955,-0.4889281
12606924226,node,,yes,,38.3707854,-0.4886335
12606924227,node,,yes,,38.3709046,-0.4886643
12607147765,node,,yes,,38.3710621,-0.4872230
12607147766,node,,yes,,38.3710737,-0.4871427
12607183103,node,,yes,,38.3713458,-0.4852983
12607183106,node,,yes,,38.3713531,-0.4853590
12607455237,node,,yes,,38.3715676,-0.4864581
12607455238,node,,yes,,38.3715067,-0.4864576
12607455246,node,,yes,,38.3716952,-0.4866879
12607455247,node,,yes,,38.3717124,-0.4865433
12620590382,node,,yes,,38.3709458,-0.4837469
12620832615,node,,yes,,38.3688130,-0.4860964
12623438673,node,,yes,,38.3699774,-0.4835311
12623438674,node,,yes,,38.3699685,-0.4836117
12628483845,node,,yes,,38.3702608,-0.4831159
12628483846,node,,yes,,38.3702542,-0.4831859
12633682218,node,,yes,,38.3688146,-0.4833015
12633682223,node,,yes,,38.3687482,-0.4832943
12635039349,node,,yes,,38.3696395,-0.4826348
12635039351,node,,limited,,38.3696945,-0.4826825
12635039355,node,,yes,,38.3699545,-0.4829951
12635039356,node,,yes,,38.3699287,-0.4830154
12638795293,node,,yes,,38.3693458,-0.4831981
12638795294,node,,yes,,38.3693999,-0.4832518
12638795300,node,,yes,,38.3692973,-0.4836247
12638842001,node,,yes,,38.3693470,-0.4836315
12638842020,node,,yes,,38.3694464,-0.4835622
12638842021,node,,yes,,38.3694523,-0.4834772
12641357429,node,,yes,,38.3695734,-0.4824546
12641357430,node,,yes,,38.3695810,-0.4823742
12641357433,node,,yes,,38.3695490,-0.4823347
12641357434,node,,yes,,38.3694853,-0.4823266
12643925412,node,,yes,,38.3705221,-0.4809488
12643925413,node,,yes,,38.3705745,-0.4809924
12643925414,node,,yes,,38.3704768,-0.4809314
12643925415,node,,yes,,38.3704035,-0.4809223
12652869889,node,,limited,,38.3704607,-0.4812980
12652869890,node,,limited,,38.3705374,-0.4811756
12652936717,node,,yes,,38.3702297,-0.4830683
12652936718,node,,yes,,38.3701885,-0.4830618
12673978660,node,,yes,,38.3715487,-0.4834490
12718090913,node,Akraclima Instalaciones Aire Acondicionado,yes,,38.3490460,-0.4745403
12736364105,node,MUSSA Beauty Salon,yes,,38.3668814,-0.4262453
12749842866,node,Sukiya,yes,yes,38.3484319,-0.4876250
12749877395,node,Suma,yes,,38.3469514,-0.4843385
12786295182,node,,yes,,38.3728656,-0.5024930
12786295183,node,,yes,,38.3728811,-0.5024084
12791918280,node,,yes,,38.3734824,-0.5014675
12791918281,node,,yes,,38.3735420,-0.5014915
12833579375,node,,yes,,38.3746459,-0.4102135
12836579464,node,,yes,,38.3499843,-0.4968491
12881076246,node,Boga Sky Bar,yes,,38.3648946,-0.4177233
13022718115,node,Santa Faz,yes,,38.3446548,-0.4830219
13028612650,node,Oakberry Açai,yes,,38.3447320,-0.4821205
13031850601,node,,designated,,38.3494396,-0.4779414
13033761751,node,Svaps,no,,38.3460037,-0.4880084
13073017359,node,,yes,,38.3759689,-0.4102643
13073203954,node,Indian House,yes,,38.3419112,-0.4874218
13074239824,node,Spar,yes,,38.3574482,-0.4824449
13078220437,node,Mercadona,yes,,38.3452157,-0.4933927
13084165750,node,Taberna Rincón de Miguel 2,yes,,38.3571926,-0.4788917
13084191872,node,Camino de Sabores,limited,,38.3474333,-0.4823879
13176967498,node,,yes,,38.3707492,-0.4818604
13176967500,node,,yes,,38.3706790,-0.4818462
13232426211,node,Foster's Hollywood,yes,,38.3383680,-0.4864816
13242996852,node,Taberna La Vendimia,limited,,38.3609616,-0.4895266
13242997650,node,,yes,,38.3606273,-0.4906793
13242997651,node,,yes,,38.3609389,-0.4903435
13245389151,node,Restaurante Goyo,limited,,38.3400500,-0.4900517
13245390937,node,Go 99,yes,,38.3401184,-0.4899004
13249491589,node,Maldita Gloria!,limited,,38.3481860,-0.4883157
13267504873,node,Spar,yes,,38.3554469,-0.4881024
13270947772,node,,yes,,38.3692627,-0.4816120
13308487714,node,+Copy,yes,,38.3594783,-0.4911098
13313406098,node,Tepemok,yes,,38.3497067,-0.4878388
13313709114,node,Pepco,yes,,38.3748159,-0.5059183
13313709115,node,Pepco,yes,,38.3670679,-0.4692337
13313709116,node,Pepco,yes,,38.3546918,-0.5023657
13313709117,node,Pepco,yes,,38.3421127,-0.4908322
13321554345,node,Europhone,limited,,38.3611214,-0.4923711
18943651,way,Universitat d'Alacant / Universidad de Alicante (Campus de Sant Vicent),limited,,38.3849307,-0.5141978
19786157,way,Ciudad Ibero Romana de Lucentum,no,no,38.3647421,-0.4388496
19791019,way,,yes,,38.3623827,-0.4248602
19791022,way,Polideportivo municipal Stadium,limited,,38.3611393,-0.4245176
20282038,way,UMH - Universitat Miguel Hernández - Campus de Sant Joan d'Alacant,yes,yes,38.3885882,-0.4363055
20490181,way,Castell de Santa Bàrbara,yes,,38.3490916,-0.4781771
20490190,way,Passeig de l'Esplanada d'Espanya / Paseo de la Explanada de España,yes,,38.3432153,-0.4832701
20490193,way,,no,,38.3483349,-0.4923693
20490195,way,,yes,,38.3470219,-0.4914055
20490196,way,,yes,,38.3447272,-0.4897596
20490197,way,,yes,,38.3433966,-0.4888006
20490198,way,,yes,,38.3421697,-0.4878961
20929388,way,Seu Universitària Ciutat d'Alacant / Sede Universitaria Ciudad de Alicante,yes,,38.3416092,-0.4870790
20929398,way,El Corte Inglés,yes,,38.3440222,-0.4898638
20929405,way,El Corte Inglés,yes,,38.3428999,-0.4933472
21410215,way,,yes,,38.3425483,-0.4943934
21410217,way,,yes,,38.3414638,-0.4941224
21410219,way,,yes,,38.3390446,-0.4934911
22780080,way,Plaça dels Estels / Plaza de los Luceros,limited,,38.3460049,-0.4906780
22818429,way,,yes,,38.3589003,-0.4526819
22818430,way,,yes,,38.3582706,-0.4543150
22882707,way,Club Deportivo Montemar,limited,,38.3567191,-0.4756423
23369203,way,Passeig de l'Escriptor Joan Fuster / Paseo del Escritor Joan Fuster,yes,,38.3318946,-0.5072735
23432087,way,Plaça del Papa Joan Pau II / Plaza del Papa Juan Pablo II,yes,,38.3534913,-0.5117808
23438143,way,,yes,,38.3573270,-0.4927098
24289679,way,Plaça de Conchi Rodríguez Vicaría / Plaza Conchi Rodríguez Vicaría,yes,,38.3757370,-0.4956985
24289812,way,Centro de Salud Ciudad Jardín / Centre de Salut Ciutat Jardí,yes,yes,38.3754246,-0.4949259
24290574,way,Plaça d'Argel / Plaza de Argel,yes,,38.3743081,-0.4915204
25850282,way,Facultat de Farmàcia - Universitat Miguel Hernández d'Elx,limited,no,38.3872224,-0.4354765
33180110,way,,no,,38.3438231,-0.4945081
33180111,way,,yes,,38.3435888,-0.4944485
33180112,way,,no,,38.3444805,-0.4944614
33207660,way,Plaça de l'Esportista Andrés Muñoz / Plaza del Deportista Andrés Muñoz,yes,,38.3384951,-0.4926727
33546034,way,Higienetodo,yes,,38.3400827,-0.5608254
37034632,way,Camí del Clot / Camino del Clot,yes,,38.3791964,-0.4998765
40484574,way,Burger King,yes,,38.3653364,-0.4862979
43292292,way,Estadio José Rico Pérez,yes,,38.3573816,-0.4926034
44502051,way,,yes,,38.3595454,-0.4275800
44579144,way,,yes,,38.3406092,-0.4939055
44883805,way,,yes,,38.3400685,-0.4937445
44884378,way,pasarela acceso playa,yes,,38.3470854,-0.4761224
47437784,way,piscina climatizada,yes,,38.3610735,-0.4243518
52034632,way,Policía Local,yes,,38.3645207,-0.4100177
52504760,way,Mercadona,yes,,38.3665778,-0.4189696
74327843,way,,yes,,38.3548277,-0.4997043
74327881,way,Col·legi d'Educació Infantil i Primària San Fernando,yes,,38.3552455,-0.4993587
105439826,way,Hotel AC Alicante,yes,,38.3386446,-0.4948575
133266075,way,,yes,,38.3744744,-0.4096745
138221423,way,,no,,38.3574029,-0.4897770
138956957,way,,yes,,38.3681475,-0.4198610
138957883,way,,yes,,38.3724560,-0.4199763
138959503,way,,yes,,38.3623722,-0.4203612
138959504,way,,yes,,38.3621555,-0.4251608
138959506,way,,yes,,38.3622913,-0.4203409
138959507,way,,yes,,38.3622223,-0.4251638
141601956,way,,yes,,38.3767612,-0.4191498
141602167,way,,yes,,38.3754161,-0.4131837
155075732,way,,no,,38.3374910,-0.4928805
155075734,way,Plaça de l'Arquitecte Miguel López / Plaza del Arquitecto Miguel López,yes,,38.3380061,-0.4930059
190669946,way,,limited,,38.3550241,-0.4861612
194436231,way,Supercor,yes,,38.3689236,-0.4457140
204648521,way,Plaça del Poble Gitano / Plaza del Pueblo Gitano,no,,38.3583524,-0.4907421
220653181,way,Senda del Poeta,no,,38.3486495,-0.5783577
220653182,way,,no,,38.3466122,-0.5949585
232734924,way,,yes,,38.3625088,-0.4278416
233417343,way,,yes,,38.3625899,-0.4147608
233588939,way,,yes,,38.3653395,-0.4119147
233588941,way,,yes,,38.3701772,-0.4120462
236680916,way,,no,,38.3766258,-0.4930862
247675286,way,pasarela acceso playa,yes,,38.3469738,-0.4760412
249462723,way,,yes,,38.3754483,-0.4865837
268666133,way,Nostrum,yes,,38.3443064,-0.4890458
268984824,way,Smile & Co Hostal,limited,,38.3429579,-0.4867299
269003089,way,"Casa Alberola Alicante, Curio Collection by Hilton",yes,,38.3422175,-0.4866396
270635722,way,Mercadona,yes,,38.3413337,-0.4920436
274764624,way,,yes,,38.3842369,-0.5283848
281489672,way,Moeve,yes,,38.3378322,-0.5004737
287112351,way,Panaderia Bravo Bolleria,yes,,38.3437017,-0.5110716
300787874,way,,no,,38.2853107,-0.5211504
303450075,way,,yes,,38.2818826,-0.5202786
375043258,way,,yes,,38.3781769,-0.4170038
375276611,way,Maya,yes,,38.3518506,-0.4747021
432609695,way,Platja d'Aigua Amarga,limited,,38.2998630,-0.5189107
461166321,way,Senda del Poeta,no,,38.3461473,-0.5884770
461166322,way,,no,,38.3471001,-0.5936090
515871894,way,Auditorio La Concha,yes,,38.3428843,-0.4837883
518326918,way,,yes,,38.2839270,-0.5204326
532832919,way,,yes,,38.3665989,-0.4188054
532838462,way,,no,,38.3661876,-0.4100409
541907117,way,,yes,,38.3658075,-0.4182474
610466337,way,,no,,38.3255760,-0.5125088
610471313,way,,limited,,38.2982818,-0.5194534
610471314,way,Doggy Beach,limited,,38.2987065,-0.5194136
612266805,way,,yes,,38.2820012,-0.5201706
637820393,way,Carrer d'Indalecio Prieto / Calle Indalecio Prieto,no,,38.3538357,-0.4751574
684188286,way,,yes,,38.3375824,-0.4969862
721912960,way,,yes,,38.3441838,-0.4945291
805141929,way,,yes,,38.3469399,-0.5018830
814980677,way,Carrer del Doctor Claramunt / Calle Doctor Claramunt,no,,38.3750278,-0.4894616
814980678,way,Carrer del Doctor Claramunt / Calle Doctor Claramunt,no,,38.3749318,-0.4894944
815075676,way,Carrer del Mestre Rosillo / Calle Maestro Rosillo,yes,,38.3757954,-0.4804278
816309019,way,Avinguda de la Baronia de Polop / Avenida Baronía de Polop,yes,,38.3760441,-0.4946521
817344061,way,Carrer del Clot / Calle Clot,yes,,38.3758656,-0.4960793
817922409,way,,yes,,38.3874957,-0.4926849
817922410,way,,yes,,38.3875140,-0.4928698
818101356,way,Carrer de Santa María Josefa / Calle Santa María Josefa,yes,,38.3751506,-0.4972851
818102748,way,Carrer de Santa María Josefa / Calle Santa María Josefa,yes,,38.3754313,-0.4960479
818102749,way,Carrer de Santa María Josefa / Calle Santa María Josefa,yes,,38.3755513,-0.4955234
818126039,way,Carrer d'Ortega y Gasset / Calle Ortega y Gasset,yes,,38.3746791,-0.4934706
818127572,way,Carrer del Clot / Calle Clot,yes,,38.3750085,-0.4958019
818127573,way,Carrer del Clot / Calle Clot,yes,,38.3753153,-0.4958992
818127574,way,Carrer del Clot / Calle Clot,yes,,38.3753571,-0.4953032
818553113,way,Carrer del Comte Pedro Franqueza / Calle Conde Pedro Franqueza,limited,,38.3881722,-0.4852195
819051211,way,Carrer de l'Economista Germán Bernácer / Calle Economista Germán Bernácer,yes,,38.3750163,-0.4925827
819051212,way,Carrer de l'Economista Germán Bernácer / Calle Economista Germán Bernácer,yes,,38.3749084,-0.4925812
819051213,way,Carrer de Parcent / Calle Parcent,yes,,38.3748775,-0.4925620
819051214,way,Carrer de l'Economista Germán Bernácer / Calle Economista Germán Bernácer,no,,38.3748980,-0.4929660
819975990,way,Carrer del Clot / Calle Clot,yes,,38.3765139,-0.4962971
819975993,way,Carrer del Clot / Calle Clot,yes,,38.3762081,-0.4961100
820153229,way,Carrer del Clot / Calle Clot,yes,,38.3771734,-0.4964400
820153234,way,Carrer del Clot / Calle Clot,yes,,38.3770589,-0.4960260
820153235,way,Carrer del Clot / Calle Clot,yes,,38.3770717,-0.4961921
820153257,way,Carrer del Clot / Calle Clot,yes,,38.3768841,-0.4963330
820198257,way,Avinguda de la Baronia de Polop / Avenida Baronía de Polop,yes,,38.3759932,-0.4963622
820198258,way,Avinguda de la Baronia de Polop / Avenida Baronía de Polop,yes,,38.3760348,-0.4963696
820208678,way,Plaça de la Cruz / Plaza de la Cruz,yes,,38.3758794,-0.4893682
822685406,way,Carrer del Pintor Pérez Pizarro / Calle Pintor Pérez Pizarro,yes,,38.3740680,-0.4905933
822686737,way,Carrer de l'Advocat Pérez Mirete / Calle Abogado Pérez Mirete,yes,,38.3747128,-0.4919932
822949504,way,Carrer del Músic Alfosea / Calle Músico Alfosea,yes,,38.3733974,-0.4895101
822953900,way,Plaça del Doctor Gascuñana Hernando / Plaza del Doctor Gascuñana Hernando,yes,,38.3750713,-0.4882798
822998253,way,Carrer del Músic Alfosea / Calle Músico Alfosea,yes,,38.3740626,-0.4895033
823000148,way,Carrer del Publicista José Tarí / Calle Publicista José Tarí,yes,,38.3740628,-0.4898657
823001688,way,Carrer Señorita de Trevélez / Calle Señorita de Trevélez,yes,,38.3747245,-0.4927805
823062151,way,Carrer del Doctor Claramunt / Calle Doctor Claramunt,yes,,38.3748665,-0.4894186
823062153,way,,yes,,38.3740424,-0.4895325
823171514,way,Carrer del Pintor Pérez Pizarro / Calle Pintor Pérez Pizarro,yes,,38.3747088,-0.4905894
823181263,way,Carrer del Publicista José Tarí / Calle Publicista José Tarí,yes,,38.3747025,-0.4898609
824666715,way,Carrer de la Maragda / Calle Esmeralda,yes,,38.3750347,-0.4850952
825216775,way,Carrer del Cronista Figueras Pacheco / Calle Cronista Figueras Pacheco,yes,,38.3726021,-0.4847432
825439147,way,Carrer del Safir / Calle Zafiro,yes,,38.3747129,-0.4864673
825439450,way,Carrer de la Perla / Calle Perla,yes,,38.3745354,-0.4864612
825945815,way,,no,,38.3749015,-0.4848345
825969080,way,Carrer del Baríton Paco Latorre / Calle Barítono Paco Latorre,no,,38.3760326,-0.4822065
826603440,way,Carrer del Músic Alfosea / Calle Músico Alfosea,yes,,38.3747076,-0.4894954
826603441,way,Carrer de l'Economista Germán Bernácer / Calle Economista Germán Bernácer,yes,,38.3747489,-0.4904484
826603442,way,Carrer de l'Economista Germán Bernácer / Calle Economista Germán Bernácer,yes,,38.3748336,-0.4913716
826603449,way,Carrer de l'Economista Germán Bernácer / Calle Economista Germán Bernácer,yes,,38.3748364,-0.4919302
826827014,way,Plaça de la Cruz / Plaza de la Cruz,yes,,38.3761141,-0.4885964
826827015,way,Plaça de la Cruz / Plaza de la Cruz,yes,,38.3760934,-0.4881395
827085170,way,Plaça del Doctor Gascuñana Hernando / Plaza del Doctor Gascuñana Hernando,yes,,38.3751383,-0.4878699
827085172,way,Carrer del Farmacèutic Agatángelo Soler / Calle Farmacéutico Agatángelo Soler,yes,,38.3751630,-0.4874047
827102935,way,Carrer del Farmacèutic Agatángelo Soler / Calle Farmacéutico Agatángelo Soler,yes,,38.3750873,-0.4873929
827332955,way,Carrer de Valdés Leal / Calle Valdés Leal,yes,,38.3747639,-0.4988702
827397323,way,Carrer del Capellà Planelles / Calle Cura Planelles,yes,,38.3727938,-0.4979586
827582252,way,,no,,38.3707036,-0.4942147
827733814,way,Carrer del Farmacèutic Agatángelo Soler / Calle Farmacéutico Agatángelo Soler,yes,,38.3750314,-0.4873836
827734709,way,,yes,,38.3750499,-0.4873925
827734710,way,,yes,,38.3740532,-0.4895286
827814828,way,,yes,,38.3747571,-0.4904671
827820417,way,Carrer de l'Economista Germán Bernácer / Calle Economista Germán Bernácer,yes,,38.3747620,-0.4913699
827850921,way,Avinguda de la Baronia de Polop / Avenida Baronía de Polop,yes,,38.3765688,-0.4896198
827879423,way,,yes,,38.3735384,-0.4880611
827888855,way,,yes,,38.3740535,-0.4906211
827888856,way,,yes,,38.3747722,-0.4913736
827910414,way,,yes,,38.3747155,-0.4933311
828268797,way,,yes,,38.3733531,-0.4883034
828560617,way,,yes,,38.3751247,-0.4873967
828564522,way,Carrer del Farmacèutic Agatángelo Soler / Calle Farmacéutico Agatángelo Soler,yes,,38.3747917,-0.4891411
828564532,way,,yes,,38.3748844,-0.4892772
828564534,way,Carrer del Doctor Claramunt / Calle Doctor Claramunt,yes,,38.3748732,-0.4893523
828564535,way,Carrer del Doctor Claramunt / Calle Doctor Claramunt,yes,,38.3748813,-0.4892739
828564540,way,Carrer del Doctor Claramunt / Calle Doctor Claramunt,destination,,38.3757517,-0.4895955
828567292,way,,yes,,38.3758798,-0.4893707
828567293,way,Plaça de la Cruz / Plaza de la Cruz,limited,,38.3759326,-0.4893697
828567295,way,Plaça de la Cruz / Plaza de la Cruz,yes,,38.3760307,-0.4893717
828567297,way,Plaça de la Cruz / Plaza de la Cruz,yes,,38.3760390,-0.4885881
828567300,way,,yes,,38.3761567,-0.4881438
828567301,way,Plaça de la Cruz / Plaza de la Cruz,yes,,38.3761575,-0.4881496
828567306,way,Plaça de la Cruz / Plaza de la Cruz,yes,,38.3763521,-0.4881199
828567307,way,Plaça de la Cruz / Plaza de la Cruz,yes,,38.3763769,-0.4883360
828567308,way,Plaça de la Cruz / Plaza de la Cruz,yes,,38.3764040,-0.4883388
828567309,way,,yes,,38.3763766,-0.4883544
828567310,way,Plaça de la Cruz / Plaza de la Cruz,yes,,38.3764462,-0.4883435
828567311,way,,yes,,38.3764299,-0.4883348
828572286,way,Carrer del Doctor Claramunt / Calle Doctor Claramunt,yes,,38.3760729,-0.4896074
828572287,way,Carrer del Doctor Claramunt / Calle Doctor Claramunt,yes,,38.3760796,-0.4894652
